ekatte,region,municipality,settlement,permanent_06_2020,current_06_2020
11140,Q2012621,Q959929,Q2013027,799,775
11466,Q2012621,Q959929,Q7293934,275,279
11750,Q2012621,Q959929,Q4113993,3,9
17155,Q2012621,Q959929,Q1076653,234,273
29091,Q2012621,Q959929,Q1076973,24,27
35078,Q2012621,Q959929,Q1076996,21,34
35657,Q2012621,Q959929,Q4210823,1685,1663
36782,Q2012621,Q959929,Q1077145,1468,1466
44046,Q2012621,Q959929,Q4265405,325,323
44567,Q2012621,Q959929,Q1077245,3,8
48341,Q2012621,Q959929,Q4295920,152,178
51593,Q2012621,Q959929,Q4320405,55,83
51799,Q2012621,Q959929,Q1077352,190,230
52060,Q2012621,Q959929,Q1077091,83,93
70408,Q2012621,Q959929,Q4447511,697,650
72237,Q2012621,Q959929,Q6703011,15,23
80203,Q2012621,Q959929,Q1078582,773,738
70295,Q2012621,Q2609717,Q405562,1886,1898
07661,Q2012621,Q2609717,Q4101551,181,221
17192,Q2012621,Q2609717,Q1076474,46,84
17208,Q2012621,Q2609717,Q1076847,74,148
37561,Q2012621,Q2609717,Q4226230,95,111
39582,Q2012621,Q2609717,Q1077136,65,92
03616,Q2012772,Q2254259,Q407234,5775,4934
05582,Q2012772,Q2254259,Q2339952,79,91
10937,Q2012772,Q2254259,Q1077856,27,30
12632,Q2012772,Q2254259,Q4129124,11,17
17734,Q2012772,Q2254259,Q2014839,32,37
17765,Q2012772,Q2254259,Q1078539,5,5
24431,Q2012772,Q2254259,Q1078394,28,45
39606,Q2012772,Q2254259,Q1078492,5,14
54517,Q2012772,Q2254259,Q2459139,50,55
58092,Q2012772,Q2254259,Q1079024,24,37
58582,Q2012772,Q2254259,Q1079058,5,9
61011,Q2012772,Q2254259,Q2654374,223,253
62339,Q2012772,Q2254259,Q4391404,62,73
65173,Q2012772,Q2254259,Q1078946,86,145
67400,Q2012772,Q2254259,Q1079131,7,11
68655,Q2012772,Q2254259,Q1078714,83,173
69910,Q2012772,Q2254259,Q4444307,12,18
81459,Q2012772,Q2254259,Q4516714,50,95
05195,Q2012772,Q2542152,Q2469067,356,420
05428,Q2012772,Q2542152,Q2455478,107,133
17614,Q2012772,Q2542152,Q2458242,19,24
36049,Q2012772,Q2542152,Q2016680,2,2
55868,Q2012772,Q2542152,Q2460692,26,40
61039,Q2012772,Q2542152,Q2020050,258,296
83185,Q2012772,Q2542152,Q2463486,2,3
83329,Q2012772,Q2542152,Q2463473,63,76
06224,Q2012772,Q2542167,Q405383,2400,2312
02395,Q2012772,Q2542167,Q2454206,338,393
12317,Q2012772,Q2542167,Q2152567,240,280
18304,Q2012772,Q2542167,Q1078410,579,589
20568,Q2012772,Q2542167,Q1078439,204,244
35384,Q2012772,Q2542167,Q4209417,15,38
38772,Q2012772,Q2542167,Q2016079,339,326
40441,Q2012772,Q2542167,Q4244406,292,335
63700,Q2012772,Q2542167,Q4389371,347,342
72518,Q2012772,Q2542167,Q1078904,43,108
10971,Q2012772,Q263709,Q178531,58018,47032
24061,Q2012772,Q263709,Q405856,2520,2456
00179,Q2012772,Q263709,Q1840683,30,79
00919,Q2012772,Q263709,Q1078485,463,512
03280,Q2012772,Q263709,Q1078593,366,480
05832,Q2012772,Q263709,Q1078568,22,54
06954,Q2012772,Q263709,Q4098609,653,624
11925,Q2012772,Q263709,Q4122641,45,64
12958,Q2012772,Q263709,Q1078612,34,51
14369,Q2012772,Q263709,Q1078560,37,55
14698,Q2012772,Q263709,Q1077820,97,132
15998,Q2012772,Q263709,Q1078475,576,581
17422,Q2012772,Q263709,Q4147385,1162,1354
21186,Q2012772,Q263709,Q1078524,81,147
22318,Q2012772,Q263709,Q1078388,33,55
23786,Q2012772,Q263709,Q4168739,143,145
29043,Q2012772,Q263709,Q1078464,120,151
32130,Q2012772,Q263709,Q4196784,57,80
32754,Q2012772,Q263709,Q1078605,556,668
35328,Q2012772,Q263709,Q7261122,198,228
36141,Q2012772,Q263709,Q1078502,949,900
39147,Q2012772,Q263709,Q4236925,308,424
41263,Q2012772,Q263709,Q1078574,681,755
46111,Q2012772,Q263709,Q1078862,218,254
52283,Q2012772,Q263709,Q1079033,834,903
56252,Q2012772,Q263709,Q1079076,60,90
56616,Q2012772,Q263709,Q1079184,45,84
57131,Q2012772,Q263709,Q1078937,1165,1200
63358,Q2012772,Q263709,Q4400189,84,128
66473,Q2012772,Q263709,Q1079008,268,390
67180,Q2012772,Q263709,Q1079266,313,394
67194,Q2012772,Q263709,Q1078620,429,496
73746,Q2012772,Q263709,Q1079103,137,131
66442,Q2012772,Q263709,Q1079177,57,96
17645,Q2012772,Q2615666,Q405591,1315,1381
05997,Q2012772,Q2615666,Q1078497,0,7
06121,Q2012772,Q2615666,Q1078530,43,107
11720,Q2012772,Q2615666,Q1078518,27,57
47583,Q2012772,Q2615666,Q1079629,18,62
48266,Q2012772,Q2615666,Q1078929,28,40
68268,Q2012772,Q2615666,Q1079276,21,50
72919,Q2012772,Q2615666,Q1078997,105,218
21097,Q2012772,Q2715394,Q407222,1107,1110
00672,Q2012772,Q2715394,Q1078423,2822,2761
03263,Q2012772,Q2715394,Q1078451,59,85
11497,Q2012772,Q2715394,Q1078654,27,38
11778,Q2012772,Q2715394,Q4114044,149,208
12824,Q2012772,Q2715394,Q1078401,40,58
24579,Q2012772,Q2715394,Q4171554,1,6
24640,Q2012772,Q2715394,Q1078416,63,119
32370,Q2012772,Q2715394,Q4198465,188,241
36440,Q2012772,Q2715394,Q4214582,151,160
37188,Q2012772,Q2715394,Q2459810,18,40
38995,Q2012772,Q2715394,Q1078629,43,80
43027,Q2012772,Q2715394,Q1079095,24,62
46320,Q2012772,Q2715394,Q1078687,38,40
47648,Q2012772,Q2715394,Q1079042,224,252
53758,Q2012772,Q2715394,Q4336378,0,4
54434,Q2012772,Q2715394,Q1079344,44,71
66278,Q2012772,Q2715394,Q4416533,141,168
66843,Q2012772,Q2715394,Q1078786,11,36
83239,Q2012772,Q2715394,Q6657838,29,40
87477,Q2012772,Q2715394,Q1079084,4,17
87549,Q2012772,Q2715394,Q1078827,43,60
40525,Q2012772,Q2715384,Q404762,3110,2819
15415,Q2012772,Q2715384,Q2457220,90,97
32439,Q2012772,Q2715384,Q2457833,45,54
38858,Q2012772,Q2715384,Q2459355,62,60
57193,Q2012772,Q2715384,Q2460948,35,43
69002,Q2012772,Q2715384,Q2461757,247,287
72775,Q2012772,Q2715384,Q2021854,277,294
78224,Q2012772,Q2715384,Q2462649,194,197
81503,Q2012772,Q2715384,Q2463531,23,43
12557,Q2012772,Q2715413,Q2455755,34,54
36885,Q2012772,Q2715413,Q2016435,87,163
46245,Q2012772,Q2715413,Q2381003,323,425
56980,Q2012772,Q2715413,Q2461547,171,213
62044,Q2012772,Q2715413,Q2020675,363,420
72638,Q2012772,Q2715413,Q2462500,30,48
83363,Q2012772,Q2715413,Q2462560,69,95
11079,Q2012772,Q576734,Q4111475,563,598
51264,Q2012772,Q576734,Q2458945,533,624
52180,Q2012772,Q576734,Q2381026,882,1051
76145,Q2012772,Q576734,Q1079475,260,323
87583,Q2012772,Q576734,Q4539163,163,218
03678,Q2012772,Q2715178,Q1078444,773,781
18486,Q2012772,Q2715178,Q1078469,134,170
21193,Q2012772,Q2715178,Q1078481,103,100
23515,Q2012772,Q2715178,Q1078638,125,143
23672,Q2012772,Q2715178,Q1078511,1327,1365
56753,Q2012772,Q2715178,Q1079287,130,170
62791,Q2012772,Q2715178,Q1078742,11,19
63255,Q2012772,Q2715178,Q2490728,801,801
73924,Q2012772,Q2715178,Q2021871,132,202
81247,Q2012772,Q2715178,Q1078780,227,224
12797,Q2012772,Q2715502,Q2457143,75,96
16571,Q2012772,Q2715502,Q2653727,658,659
22424,Q2012772,Q2715502,Q2455741,159,174
58671,Q2012772,Q2715502,Q2461620,18,59
62493,Q2012772,Q2715502,Q2654321,135,164
68518,Q2012772,Q2715502,Q2461796,95,100
73612,Q2012772,Q2715502,Q2021890,107,158
81757,Q2012772,Q2715502,Q2380966,407,457
05548,Q2012785,Q2015266,Q2565618,2167,2292
21600,Q2012785,Q2015266,Q2455895,872,922
46810,Q2012785,Q2015266,Q1078897,1808,1777
51559,Q2012785,Q2015266,Q4318511,384,503
66617,Q2012785,Q2015266,Q4420711,181,221
07702,Q2012785,Q2015255,Q405228,12935,11679
00401,Q2012785,Q2015255,Q1078758,1094,1078
06968,Q2012785,Q2015255,Q4098610,131,223
07418,Q2012785,Q2015255,Q2455576,647,633
07538,Q2012785,Q2015255,Q1079573,760,793
12214,Q2012785,Q2015255,Q1079580,361,446
14012,Q2012785,Q2015255,Q1079050,1053,1050
14406,Q2012785,Q2015255,Q1079122,1679,1672
23618,Q2012785,Q2015255,Q1079516,109,146
38128,Q2012785,Q2015255,Q4229235,225,275
57594,Q2012785,Q2015255,Q1078733,1728,1779
67845,Q2012785,Q2015255,Q1078676,506,618
72521,Q2012785,Q2015255,Q1079352,331,352
73643,Q2012785,Q2015255,Q4467127,2362,2307
73660,Q2012785,Q2015255,Q1078820,1457,1531
12259,Q2012785,Q2015244,Q189502,69493,58056
02590,Q2012785,Q2015244,Q2453807,1190,1255
03438,Q2012785,Q2015244,Q1079113,645,691
10789,Q2012785,Q2015244,Q1079227,118,192
