ekatte,region,municipality,settlement,permanent_03_2020,current_03_2020
20273,БУРГАС,СРЕДЕЦ,С. ДЕБЕЛТ,1840,2059
22914,БУРГАС,СРЕДЕЦ,С. ДОЛНО ЯБЪЛКОВО,10,29
23529,БУРГАС,СРЕДЕЦ,С. ДРАКА,30,69
23604,БУРГАС,СРЕДЕЦ,С. ДРАЧЕВО,415,593
24712,БУРГАС,СРЕДЕЦ,С. ДЮЛЕВО,200,453
30168,БУРГАС,СРЕДЕЦ,С. ЗАГОРЦИ,226,324
31379,БУРГАС,СРЕДЕЦ,С. ЗОРНИЦА,286,341
36938,БУРГАС,СРЕДЕЦ,С. КИРОВО,10,46
40419,БУРГАС,СРЕДЕЦ,С. КУБАДИН,21,61
46348,БУРГАС,СРЕДЕЦ,С. МАЛИНА,54,73
29221,БУРГАС,СРЕДЕЦ,С. МОМИНА ЦЪРКВА,190,301
53984,БУРГАС,СРЕДЕЦ,С. ОРЛИНЦИ,385,404
58712,БУРГАС,СРЕДЕЦ,С. ПРОХОД,56,123
59015,БУРГАС,СРЕДЕЦ,С. ПЪНЧЕВО,16,47
61563,БУРГАС,СРЕДЕЦ,С. РАДОЙНОВО,37,57
63055,БУРГАС,СРЕДЕЦ,С. РОСЕНОВО,9,31
65560,БУРГАС,СРЕДЕЦ,С. СВЕТЛИНА,123,214
66585,БУРГАС,СРЕДЕЦ,С. СИНЬО КАМЕНЕ,12,18
67413,БУРГАС,СРЕДЕЦ,С. СЛИВОВО,83,109
70322,БУРГАС,СРЕДЕЦ,С. СУХОДОЛ,60,109
72967,БУРГАС,СРЕДЕЦ,С. ТРАКИЙЦИ,1,4
76039,БУРГАС,СРЕДЕЦ,С. ФАКИЯ,297,409
35883,БУРГАС,КАМЕНО,ГР. КАМЕНО,5792,5430
11096,БУРГАС,КАМЕНО,С. ВИНАРСКО,898,889
12245,БУРГАС,КАМЕНО,С. ВРАТИЦА,149,143
29249,БУРГАС,КАМЕНО,С. ЖЕЛЯЗОВО,216,158
52279,БУРГАС,КАМЕНО,С. КОНСТАНТИНОВО,200,306
40381,БУРГАС,КАМЕНО,С. КРЪСТИНА,899,899
43623,БУРГАС,КАМЕНО,С. ЛИВАДА,140,291
57337,БУРГАС,КАМЕНО,С. ПОЛСКИ ИЗВОР,279,438
63478,БУРГАС,КАМЕНО,С. РУСОКАСТРО,1087,1118
65783,БУРГАС,КАМЕНО,С. СВОБОДА,486,528
73211,БУРГАС,КАМЕНО,С. ТРОЯНОВО,1358,1279
73388,БУРГАС,КАМЕНО,С. ТРЪСТИКОВО,249,406
80916,БУРГАС,КАМЕНО,С. ЧЕРНИ ВРЪХ,554,732
36525,БУРГАС,КАРНОБАТ,ГР. КАРНОБАТ,20446,18140
00775,БУРГАС,КАРНОБАТ,С. АСПАРУХОВО,99,135
10625,БУРГАС,КАРНОБАТ,С. ВЕНЕЦ,209,252
15182,БУРГАС,КАРНОБАТ,С. ГЛУМЧЕ,57,91
20417,БУРГАС,КАРНОБАТ,С. ДЕВЕТАК,127,170
20448,БУРГАС,КАРНОБАТ,С. ДЕВЕТИНЦИ,25,47
02765,БУРГАС,КАРНОБАТ,С. ДЕТЕЛИНА,241,270
21508,БУРГАС,КАРНОБАТ,С. ДОБРИНОВО,78,90
23176,БУРГАС,КАРНОБАТ,С. ДРАГАНЦИ,92,118
23306,БУРГАС,КАРНОБАТ,С. ДРАГОВО,360,280
27169,БУРГАС,КАРНОБАТ,С. ЕКЗАРХ АНТИМОВО,1106,1045
29129,БУРГАС,КАРНОБАТ,С. ЖЕЛЕЗНИК,43,51
29492,БУРГАС,КАРНОБАТ,С. ЖИТОСВЯТ,118,107
30853,БУРГАС,КАРНОБАТ,С. ЗИМЕН,211,194
32809,БУРГАС,КАРНОБАТ,С. ИСКРА,417,403
37201,БУРГАС,КАРНОБАТ,С. КЛИКАЧ,1005,772
37650,БУРГАС,КАРНОБАТ,С. КОЗАРЕ,23,28
40021,БУРГАС,КАРНОБАТ,С. КРУМОВО ГРАДИЩЕ,519,532
40230,БУРГАС,КАРНОБАТ,С. КРУШОВО,58,75
49549,БУРГАС,КАРНОБАТ,С. МЪДРИНО,53,84
51202,БУРГАС,КАРНОБАТ,С. НЕВЕСТИНО,454,509
53312,БУРГАС,КАРНОБАТ,С. ОГНЕН,109,173
62027,БУРГАС,КАРНОБАТ,С. РАКЛИЦА,69,92
65351,БУРГАС,КАРНОБАТ,С. САН СТЕФАНО,58,76
66408,БУРГАС,КАРНОБАТ,С. СИГМЕН,121,165
72080,БУРГАС,КАРНОБАТ,С. СМОЛНИК,74,109
67920,БУРГАС,КАРНОБАТ,С. СОКОЛОВО,358,440
70576,БУРГАС,КАРНОБАТ,С. СЪРНЕВО,96,147
77089,БУРГАС,КАРНОБАТ,С. ХАДЖИИТЕ,304,296
78416,БУРГАС,КАРНОБАТ,С. ЦЕРКОВСКИ,100,152
80755,БУРГАС,КАРНОБАТ,С. ЧЕРКОВО,129,148
46663,БУРГАС,МАЛКО ТЪРНОВО,ГР. МАЛКО ТЪРНОВО,2243,2082
04412,БУРГАС,МАЛКО ТЪРНОВО,С. БЛИЗНАК,18,48
06687,БУРГАС,МАЛКО ТЪРНОВО,С. БРЪШЛЯН,18,55
07627,БУРГАС,МАЛКО ТЪРНОВО,С. БЯЛА ВОДА,20,32
11051,БУРГАС,МАЛКО ТЪРНОВО,С. ВИЗИЦА,11,59
17693,БУРГАС,МАЛКО ТЪРНОВО,С. ГРАМАТИКОВО,188,273
27022,БУРГАС,МАЛКО ТЪРНОВО,С. ЕВРЕНОЗОВО,11,24
30020,БУРГАС,МАЛКО ТЪРНОВО,С. ЗАБЕРНОВО,56,81
30483,БУРГАС,МАЛКО ТЪРНОВО,С. ЗВЕЗДЕЦ,411,500
35451,БУРГАС,МАЛКО ТЪРНОВО,С. КАЛОВО,7,23
48667,БУРГАС,МАЛКО ТЪРНОВО,С. МЛАДЕЖКО,9,34
67307,БУРГАС,МАЛКО ТЪРНОВО,С. СЛИВАРОВО,3,4
69328,БУРГАС,МАЛКО ТЪРНОВО,С. СТОИЛОВО,25,51
00878,БУРГАС,ЦАРЕВО,ГР. АХТОПОЛ,1262,1306
48619,БУРГАС,ЦАРЕВО,ГР. ЦАРЕВО,6207,5980
06553,БУРГАС,ЦАРЕВО,С. БРОДИЛОВО,214,229
07291,БУРГАС,ЦАРЕВО,С. БЪЛГАРИ,44,46
10094,БУРГАС,ЦАРЕВО,С. ВАРВАРА,244,270
10361,БУРГАС,ЦАРЕВО,С. ВЕЛИКА,55,80
32514,БУРГАС,ЦАРЕВО,С. ИЗГРЕВ,20,32
38251,БУРГАС,ЦАРЕВО,С. КОНДОЛОВО,3,11
38947,БУРГАС,ЦАРЕВО,С. КОСТИ,189,195
44094,БУРГАС,ЦАРЕВО,С. ЛОЗЕНЕЦ,557,630
62459,БУРГАС,ЦАРЕВО,С. РЕЗОВО,19,53
66528,БУРГАС,ЦАРЕВО,С. СИНЕМОРЕЦ,300,418
76025,БУРГАС,ЦАРЕВО,С. ФАЗАНОВО,22,30
51500,БУРГАС,НЕСЕБЪР,ГР. НЕСЕБЪР,13517,14399
53045,БУРГАС,НЕСЕБЪР,ГР. ОБЗОР,2076,2365
11538,БУРГАС,НЕСЕБЪР,ГР. СВЕТИ ВЛАС,3212,3711
02703,БУРГАС,НЕСЕБЪР,С. БАНЯ,125,166
18469,БУРГАС,НЕСЕБЪР,С. ГЮЛЬОВЦА,1081,1186
27454,БУРГАС,НЕСЕБЪР,С. ЕМОНА,17,10
37825,БУРГАС,НЕСЕБЪР,С. КОЗНИЦА,4,13
39164,БУРГАС,НЕСЕБЪР,С. КОШАРИЦА,1201,1391
53822,БУРГАС,НЕСЕБЪР,С. ОРИЗАРЕ,1510,1609
55350,БУРГАС,НЕСЕБЪР,С. ПАНИЦОВО,49,109
58431,БУРГАС,НЕСЕБЪР,С. ПРИСЕЛЦИ,35,89
61056,БУРГАС,НЕСЕБЪР,С. РАВДА,2409,2723
62102,БУРГАС,НЕСЕБЪР,С. РАКОВСКОВО,26,79
73571,БУРГАС,НЕСЕБЪР,С. ТЪНКОВО,1255,1345
00833,БУРГАС,ПОМОРИЕ,ГР. АХЕЛОЙ,2165,2100
35033,БУРГАС,ПОМОРИЕ,ГР. КАБЛЕШКОВО,2901,2905
57491,БУРГАС,ПОМОРИЕ,ГР. ПОМОРИЕ,14633,14008
00271,БУРГАС,ПОМОРИЕ,С. АЛЕКСАНДРОВО,71,83
02810,БУРГАС,ПОМОРИЕ,С. БАТА,1189,1253
27440,БУРГАС,ПОМОРИЕ,С. БЕЛОДОЛ,503,477
14057,БУРГАС,ПОМОРИЕ,С. ГАБЕРОВО,678,620
16064,БУРГАС,ПОМОРИЕ,С. ГОРИЦА,716,758
18229,БУРГАС,ПОМОРИЕ,С. ГЪЛЪБЕЦ,1357,1230
24253,БУРГАС,ПОМОРИЕ,С. ДЪБНИК,1251,807
35691,БУРГАС,ПОМОРИЕ,С. КАМЕНАР,301,337
37753,БУРГАС,ПОМОРИЕ,С. КОЗИЧИНО,133,174
38769,БУРГАС,ПОМОРИЕ,С. КОСОВЕЦ,256,215
44425,БУРГАС,ПОМОРИЕ,С. ЛЪКА,126,210
47651,БУРГАС,ПОМОРИЕ,С. МЕДОВО,351,368
57790,БУРГАС,ПОМОРИЕ,С. ПОРОЙ,905,875
69746,БУРГАС,ПОМОРИЕ,С. СТРАЦИН,1473,1414
04056,БУРГАС,РУЕН,С. БИЛКА,896,532
11363,БУРГАС,РУЕН,С. ВИШНА,344,236
12303,БУРГАС,РУЕН,С. ВРЕСОВО,1231,1008
21333,БУРГАС,РУЕН,С. ДОБРА ПОЛЯНА,923,757
21614,БУРГАС,РУЕН,С. ДОБРОМИР,1291,1051
23755,БУРГАС,РУЕН,С. ДРОПЛА,447,294
24699,БУРГАС,РУЕН,С. ДЪСКОТНА,873,750
24757,БУРГАС,РУЕН,С. ДЮЛЯ,0,1
30234,БУРГАС,РУЕН,С. ЗАИМЧЕВО,568,447
30243,БУРГАС,РУЕН,С. ЗАЙЧАР,1376,1161
30435,БУРГАС,РУЕН,С. ЗВЕЗДА,1,0
35955,БУРГАС,РУЕН,С. КАМЕНЯК,222,179
36213,БУРГАС,РУЕН,С. КАРАВЕЛЬОВО,558,485
43880,БУРГАС,РУЕН,С. ЛИСТЕЦ,616,435
44690,БУРГАС,РУЕН,С. ЛЮЛЯКОВО,2741,1756
49254,БУРГАС,РУЕН,С. МРЕЖИЧКО,624,542
56647,БУРГАС,РУЕН,С. ПЛАНИНИЦА,1795,1418
15967,БУРГАС,РУЕН,С. ПОДГОРЕЦ,467,356
51055,БУРГАС,РУЕН,С. ПРЕОБРАЖЕНЦИ,650,469
46930,БУРГАС,РУЕН,С. ПРИПЕК,515,421
58640,БУРГАС,РУЕН,С. ПРОСЕНИК,1458,1324
61666,БУРГАС,РУЕН,С. РАЗБОЙНА,1208,890
62548,БУРГАС,РУЕН,С. РЕЧИЦА,946,751
62904,БУРГАС,РУЕН,С. РОЖДЕН,487,458
63166,БУРГАС,РУЕН,С. РУДИНА,280,234
63224,БУРГАС,РУЕН,С. РУЕН,3114,2841
63375,БУРГАС,РУЕН,С. РУПЧА,751,459
63598,БУРГАС,РУЕН,С. РЪЖИЦА,1565,1285
80296,БУРГАС,РУЕН,С. СИНИ РИД,476,326
66706,БУРГАС,РУЕН,С. СКАЛАК,786,543
67725,БУРГАС,РУЕН,С. СНЕЖА,447,335
67767,БУРГАС,РУЕН,С. СНЯГОВО,1253,1047
67876,БУРГАС,РУЕН,С. СОКОЛЕЦ,704,548
68401,БУРГАС,РУЕН,С. СРЕДНА МАХАЛА,396,327
69990,БУРГАС,РУЕН,С. СТРУЯ,772,686
72864,БУРГАС,РУЕН,С. ТОПЧИЙСКО,1064,875
73287,БУРГАС,РУЕН,С. ТРЪНАК,1977,1264
80563,БУРГАС,РУЕН,С. ЧЕРЕША,847,690
83154,БУРГАС,РУЕН,С. ШИВАРОВО,494,268
87093,БУРГАС,РУЕН,С. ЯБЪЛЧЕВО,1493,1231
87638,БУРГАС,РУЕН,С. ЯСЕНОВО,594,409
67800,БУРГАС,СОЗОПОЛ,ГР. СОЗОПОЛ,4846,4619
81178,БУРГАС,СОЗОПОЛ,ГР. ЧЕРНОМОРЕЦ,2177,2200
63015,БУРГАС,СОЗОПОЛ,С. АТИЯ,845,951
12975,БУРГАС,СОЗОПОЛ,С. ВЪРШИЛО,30,122
14249,БУРГАС,СОЗОПОЛ,С. ГАБЪР,284,346
30822,БУРГАС,СОЗОПОЛ,С. ЗИДАРОВО,1113,1183
32737,БУРГАС,СОЗОПОЛ,С. ИНДЖЕ ВОЙВОДА,129,248
40124,БУРГАС,СОЗОПОЛ,С. КРУШЕВЕЦ,758,875
58400,БУРГАС,СОЗОПОЛ,С. ПРИСАД,59,195
61042,БУРГАС,СОЗОПОЛ,С. РАВАДИНОВО,692,864
61114,БУРГАС,СОЗОПОЛ,С. РАВНА ГОРА,1090,792
63029,БУРГАС,СОЗОПОЛ,С. РОСЕН,1428,1512
70247,БУРГАС,СУНГУРЛАРЕ,ГР. СУНГУРЛАРЕ,3635,3271
03959,БУРГАС,СУНГУРЛАРЕ,С. БЕРОНОВО,58,130
05726,БУРГАС,СУНГУРЛАРЕ,С. БОСИЛКОВО,67,66
10313,БУРГАС,СУНГУРЛАРЕ,С. ВЕДРОВО,54,78
10327,БУРГАС,СУНГУРЛАРЕ,С. ВЕЗЕНКОВО,372,356
76056,БУРГАС,СУНГУРЛАРЕ,С. ВЕЛИСЛАВ,99,123
12591,БУРГАС,СУНГУРЛАРЕ,С. ВЪЛЧИН,423,451
17049,БУРГАС,СУНГУРЛАРЕ,С. ГОРОВО,16,24
17909,БУРГАС,СУНГУРЛАРЕ,С. ГРОЗДЕН,849,793
83137,БУРГАС,СУНГУРЛАРЕ,С. ДЪБОВИЦА,16,53
27615,БУРГАС,СУНГУРЛАРЕ,С. ЕСЕН,42,74
30051,БУРГАС,СУНГУРЛАРЕ,С. ЗАВЕТ,76,110
36004,БУРГАС,СУНГУРЛАРЕ,С. КАМЧИЯ,239,83
37215,БУРГАС,СУНГУРЛАРЕ,С. КЛИМАШ,394,335
38889,БУРГАС,СУНГУРЛАРЕ,С. КОСТЕН,439,306
44029,БУРГАС,СУНГУРЛАРЕ,С. ЛОЗАРЕВО,680,747
44149,БУРГАС,СУНГУРЛАРЕ,С. ЛОЗИЦА,8,8
47096,БУРГАС,СУНГУРЛАРЕ,С. МАНОЛИЧ,1367,1054
56959,БУРГАС,СУНГУРЛАРЕ,С. ПОДВИС,361,410
58325,БУРГАС,СУНГУРЛАРЕ,С. ПРИЛЕП,612,554
58857,БУРГАС,СУНГУРЛАРЕ,С. ПЧЕЛИН,81,63
65111,БУРГАС,СУНГУРЛАРЕ,С. САДОВО,180,172
66682,БУРГАС,СУНГУРЛАРЕ,С. СКАЛА,5,21
67115,БУРГАС,СУНГУРЛАРЕ,С. СЛАВЯНЦИ,814,808
70514,БУРГАС,СУНГУРЛАРЕ,С. СЪЕДИНЕНИЕ,1318,987
72299,БУРГАС,СУНГУРЛАРЕ,С. ТЕРЗИЙСКО,63,56
81006,БУРГАС,СУНГУРЛАРЕ,С. ЧЕРНИЦА,322,326
81582,БУРГАС,СУНГУРЛАРЕ,С. ЧУБРА,637,593
37023,БУРГАС,ПРИМОРСКО,ГР. КИТЕН,967,1114
58356,БУРГАС,ПРИМОРСКО,ГР. ПРИМОРСКО,3449,3318
10731,БУРГАС,ПРИМОРСКО,С. ВЕСЕЛИЕ,429,682
52129,БУРГАС,ПРИМОРСКО,С. НОВО ПАНИЧАРЕВО,843,940
56513,БУРГАС,ПРИМОРСКО,С. ПИСМЕНОВО,110,200
87655,БУРГАС,ПРИМОРСКО,С. ЯСНА ПОЛЯНА,565,706
00084,ВАРНА,АВРЕН,С. АВРЕН,588,718
03811,ВАРНА,АВРЕН,С. БЕНКОВСКИ,565,635
04426,ВАРНА,АВРЕН,С. БЛИЗНАЦИ,661,899
05311,ВАРНА,АВРЕН,С. БОЛЯРЦИ,126,194
21419,ВАРНА,АВРЕН,С. ДОБРИ ДОЛ,8,44
24400,ВАРНА,АВРЕН,С. ДЪБРАВИНО,1404,1428
30627,ВАРНА,АВРЕН,С. ЗДРАВЕЦ,235,374
35208,ВАРНА,АВРЕН,С. КАЗАШКА РЕКА,271,296
37068,ВАРНА,АВРЕН,С. КИТКА,201,277
40066,ВАРНА,АВРЕН,С. КРУША,36,79
58445,ВАРНА,АВРЕН,С. ПРИСЕЛЦИ,908,1149
61128,ВАРНА,АВРЕН,С. РАВНА ГОРА,140,238
65125,ВАРНА,АВРЕН,С. САДОВО,293,337
66490,ВАРНА,АВРЕН,С. СИНДЕЛ,1192,1163
73393,ВАРНА,АВРЕН,С. ТРЪСТИКОВО,509,631
70220,ВАРНА,АВРЕН,С. ЦАРЕВЦИ,614,724
86057,ВАРНА,АВРЕН,С. ЮНАК,98,121
00182,ВАРНА,АКСАКОВО,ГР. АКСАКОВО,8185,8107
32278,ВАРНА,АКСАКОВО,ГР. ИГНАТИЕВО,4416,4347
05829,ВАРНА,АКСАКОВО,С. БОТЕВО,115,174
11702,ВАРНА,АКСАКОВО,С. ВОДИЦА,109,186
12406,ВАРНА,АКСАКОВО,С. ВЪГЛЕН,1159,1138
14653,ВАРНА,АКСАКОВО,С. ГЕНЕРАЛ КАНТАРДЖИЕВО,345,332
21587,ВАРНА,АКСАКОВО,С. ДОБРОГЛЕД,164,314
21988,ВАРНА,АКСАКОВО,С. ДОЛИЩЕ,251,363
30363,ВАРНА,АКСАКОВО,С. ЗАСМЯНО,120,153
31334,ВАРНА,АКСАКОВО,С. ЗОРНИЦА,86,153
32490,ВАРНА,АКСАКОВО,С. ИЗВОРСКО,992,1073
37099,ВАРНА,АКСАКОВО,С. КИЧЕВО,851,989
37246,ВАРНА,АКСАКОВО,С. КЛИМЕНТОВО,128,277
39983,ВАРНА,АКСАКОВО,С. КРУМОВО,89,145
40590,ВАРНА,АКСАКОВО,С. КУМАНОВО,281,360
44519,ВАРНА,АКСАКОВО,С. ЛЮБЕН КАРАВЕЛОВО,1679,1737
51826,ВАРНА,АКСАКОВО,С. НОВАКОВО,44,158
53691,ВАРНА,АКСАКОВО,С. ОРЕШАК,162,283
54145,ВАРНА,АКСАКОВО,С. ОСЕНОВО,398,456
58373,ВАРНА,АКСАКОВО,С. ПРИПЕК,65,98
61306,ВАРНА,АКСАКОВО,С. РАДЕВО,17,41
67489,ВАРНА,АКСАКОВО,С. СЛЪНЧЕВО,733,1077
87518,ВАРНА,АКСАКОВО,С. ЯРЕБИЧНА,159,176
03719,ВАРНА,БЕЛОСЛАВ,ГР. БЕЛОСЛАВ,8051,7803
27125,ВАРНА,БЕЛОСЛАВ,С. ЕЗЕРОВО,1874,1777
61741,ВАРНА,БЕЛОСЛАВ,С. РАЗДЕЛНА,453,502
69763,ВАРНА,БЕЛОСЛАВ,С. СТРАШИМИРОВО,828,904
07598,ВАРНА,БЯЛА,ГР. БЯЛА,2084,2167
16078,ВАРНА,БЯЛА,С. ГОРИЦА,62,99
17323,ВАРНА,БЯЛА,С. ГОСПОДИНОВО,253,280
24739,ВАРНА,БЯЛА,С. ДЮЛИНО,278,350
57635,ВАРНА,БЯЛА,С. ПОПОВИЧ,555,653
65259,ВАРНА,БЯЛА,С. САМОТИНО,2,2
10135,ВАРНА,ВАРНА,ГР. ВАРНА,369058,352009
30497,ВАРНА,ВАРНА,С. ЗВЕЗДИЦА,1061,1171
35211,ВАРНА,ВАРНА,С. КАЗАШКО,374,382
35701,ВАРНА,ВАРНА,С. КАМЕНАР,2958,3044
38354,ВАРНА,ВАРНА,С. КОНСТАНТИНОВО,1240,1393
72709,ВАРНА,ВАРНА,С. ТОПОЛИ,3041,3123
03602,ВАРНА,ВЕТРИНО,С. БЕЛОГРАДЕЦ,1729,1219
10865,ВАРНА,ВЕТРИНО,С. ВЕТРИНО,924,951
14252,ВАРНА,ВЕТРИНО,С. ГАБЪРНИЦА,83,73
21645,ВАРНА,ВЕТРИНО,С. ДОБРОПЛОДНО,866,813
48653,ВАРНА,ВЕТРИНО,С. МЛАДА ГВАРДИЯ,260,274
49000,ВАРНА,ВЕТРИНО,С. МОМЧИЛОВО,147,150
51233,ВАРНА,ВЕТРИНО,С. НЕВША,430,493
51487,ВАРНА,ВЕТРИНО,С. НЕОФИТ РИЛСКИ,698,851
68480,ВАРНА,ВЕТРИНО,С. СРЕДНО СЕЛО,34,43
87206,ВАРНА,ВЕТРИНО,С. ЯГНИЛО,204,231
12574,ВАРНА,ВЪЛЧИ ДОЛ,ГР. ВЪЛЧИ ДОЛ,3241,3177
05978,ВАРНА,ВЪЛЧИ ДОЛ,С. БОЯНА,273,222
06416,ВАРНА,ВЪЛЧИ ДОЛ,С. БРЕСТАК,760,868
11836,ВАРНА,ВЪЛЧИ ДОЛ,С. ВОЙВОДИНО,197,202
14667,ВАРНА,ВЪЛЧИ ДОЛ,С. ГЕНЕРАЛ КИСЕЛОВО,478,420
14670,ВАРНА,ВЪЛЧИ ДОЛ,С. ГЕНЕРАЛ КОЛЕВО,285,274
21717,ВАРНА,ВЪЛЧИ ДОЛ,С. ДОБРОТИЧ,361,401
27629,ВАРНА,ВЪЛЧИ ДОЛ,С. ЕСЕНИЦА,347,362
30555,ВАРНА,ВЪЛЧИ ДОЛ,С. ЗВЪНЕЦ,117,63
32442,ВАРНА,ВЪЛЧИ ДОЛ,С. ИЗВОРНИК,200,194
32860,ВАРНА,ВЪЛЧИ ДОЛ,С. ИСКЪР,58,104
35506,ВАРНА,ВЪЛЧИ ДОЛ,С. КАЛОЯН,219,219
36302,ВАРНА,ВЪЛЧИ ДОЛ,С. КАРАМАНИТЕ,315,355
39373,ВАРНА,ВЪЛЧИ ДОЛ,С. КРАКРА,4,12
47874,ВАРНА,ВЪЛЧИ ДОЛ,С. МЕТЛИЧИНА,85,132
48524,ВАРНА,ВЪЛЧИ ДОЛ,С. МИХАЛИЧ,787,800
53093,ВАРНА,ВЪЛЧИ ДОЛ,С. ОБОРИЩЕ,332,272
61265,ВАРНА,ВЪЛЧИ ДОЛ,С. РАДАН ВОЙВОДА,461,421
69170,ВАРНА,ВЪЛЧИ ДОЛ,С. СТЕФАН КАРАДЖА,777,776
69701,ВАРНА,ВЪЛЧИ ДОЛ,С. СТРАХИЛ,51,47
80529,ВАРНА,ВЪЛЧИ ДОЛ,С. ЧЕРВЕНЦИ,368,382
84022,ВАРНА,ВЪЛЧИ ДОЛ,С. ЩИПСКО,95,176
21912,ВАРНА,ДОЛНИ ЧИФЛИК,ГР. ДОЛНИ ЧИФЛИК,7544,7068
07034,ВАРНА,ДОЛНИ ЧИФЛИК,С. БУЛАИР,189,166
07394,ВАРНА,ДОЛНИ ЧИФЛИК,С. БЪРДАРЕВО,43,52
10611,ВАРНА,ДОЛНИ ЧИФЛИК,С. ВЕНЕЛИН,958,880
15597,ВАРНА,ДОЛНИ ЧИФЛИК,С. ГОЛИЦА,511,469
16050,ВАРНА,ДОЛНИ ЧИФЛИК,С. ГОРЕН ЧИФЛИК,1470,1422
17912,ВАРНА,ДОЛНИ ЧИФЛИК,С. ГРОЗДЬОВО,2534,2478
20701,ВАРНА,ДОЛНИ ЧИФЛИК,С. ДЕТЕЛИНА,784,767
39801,ВАРНА,ДОЛНИ ЧИФЛИК,С. КРИВИНИ,65,77
51963,ВАРНА,ДОЛНИ ЧИФЛИК,С. НОВА ШИПКА,200,194
52115,ВАРНА,ДОЛНИ ЧИФЛИК,С. НОВО ОРЯХОВО,171,186
58921,ВАРНА,ДОЛНИ ЧИФЛИК,С. ПЧЕЛНИК,1680,1632
63197,ВАРНА,ДОЛНИ ЧИФЛИК,С. РУДНИК,349,348
68028,ВАРНА,ДОЛНИ ЧИФЛИК,С. СОЛНИК,195,201
68998,ВАРНА,ДОЛНИ ЧИФЛИК,С. СТАРО ОРЯХОВО,2831,2809
83404,ВАРНА,ДОЛНИ ЧИФЛИК,С. ШКОРПИЛОВЦИ,736,793
86088,ВАРНА,ДОЛНИ ЧИФЛИК,С. ЮНЕЦ,29,56
20482,ВАРНА,ДЕВНЯ,ГР. ДЕВНЯ,9016,9050
36868,ВАРНА,ДЕВНЯ,С. КИПРА,431,514
55110,ВАРНА,ДЕВНЯ,С. ПАДИНА,206,318
24565,ВАРНА,ДЪЛГОПОЛ,ГР. ДЪЛГОПОЛ,4974,4727
00624,ВАРНА,ДЪЛГОПОЛ,С. АРКОВНА,40,72
00789,ВАРНА,ДЪЛГОПОЛ,С. АСПАРУХОВО,489,533
05699,ВАРНА,ДЪЛГОПОЛ,С. БОРЯНА,191,224
10495,ВАРНА,ДЪЛГОПОЛ,С. ВЕЛИЧКОВО,635,625
20599,ВАРНА,ДЪЛГОПОЛ,С. ДЕБЕЛЕЦ,1,15
35777,ВАРНА,ДЪЛГОПОЛ,С. КАМЕН ДЯЛ,242,243
38162,ВАРНА,ДЪЛГОПОЛ,С. КОМУНАРИ,87,102
39551,ВАРНА,ДЪЛГОПОЛ,С. КРАСИМИР,57,74
44294,ВАРНА,ДЪЛГОПОЛ,С. ЛОПУШНА,1267,929
47620,ВАРНА,ДЪЛГОПОЛ,С. МЕДОВЕЦ,2035,1602
55470,ВАРНА,ДЪЛГОПОЛ,С. ПАРТИЗАНИ,1376,1012
57457,ВАРНА,ДЪЛГОПОЛ,С. ПОЛЯЦИТЕ,912,819
63135,ВАРНА,ДЪЛГОПОЛ,С. РОЯК,366,252
65019,ВАРНА,ДЪЛГОПОЛ,С. САВА,204,207
67129,ВАРНА,ДЪЛГОПОЛ,С. СЛАДКА ВОДА,12,15
78519,ВАРНА,ДЪЛГОПОЛ,С. ЦОНЕВО,2800,2326
58503,ВАРНА,ПРОВАДИЯ,ГР. ПРОВАДИЯ,15130,12848
04457,ВАРНА,ПРОВАДИЯ,С. БЛЪСКОВО,1345,1228
05102,ВАРНА,ПРОВАДИЯ,С. БОЗВЕЛИЙСКО,1352,1290
07507,ВАРНА,ПРОВАДИЯ,С. БЪРЗИЦА,136,183
10663,ВАРНА,ПРОВАДИЯ,С. ВЕНЧАН,263,279
17508,ВАРНА,ПРОВАДИЯ,С. ГРАДИНАРОВО,987,885
21484,ВАРНА,ПРОВАДИЯ,С. ДОБРИНА,149,210
29458,ВАРНА,ПРОВАДИЯ,С. ЖИТНИЦА,875,808
31005,ВАРНА,ПРОВАДИЯ,С. ЗЛАТИНА,260,230
37037,ВАРНА,ПРОВАДИЯ,С. КИТЕН,24,43
38114,ВАРНА,ПРОВАДИЯ,С. КОМАРЕВО,364,410
39829,ВАРНА,ПРОВАДИЯ,С. КРИВНЯ,261,323
46975,ВАРНА,ПРОВАДИЯ,С. МАНАСТИР,463,471
51456,ВАРНА,ПРОВАДИЯ,С. НЕНОВО,33,51
53182,ВАРНА,ПРОВАДИЯ,С. ОВЧАГА,92,108
56143,ВАРНА,ПРОВАДИЯ,С. ПЕТРОВ ДОЛ,228,300
61073,ВАРНА,ПРОВАДИЯ,С. РАВНА,83,143
66963,ВАРНА,ПРОВАДИЯ,С. СЛАВЕЙКОВО,444,398
67739,ВАРНА,ПРОВАДИЯ,С. СНЕЖИНА,708,644
69020,ВАРНА,ПРОВАДИЯ,С. СТАРОСЕЛЕЦ,22,44
73506,ВАРНА,ПРОВАДИЯ,С. ТУТРАКАНЦИ,176,258
77387,ВАРНА,ПРОВАДИЯ,С. ХРАБРОВО,357,391
80073,ВАРНА,ПРОВАДИЯ,С. ЧАЙКА,40,65
80710,ВАРНА,ПРОВАДИЯ,С. ЧЕРКОВНА,128,198
